CODIGO_MESA;CANDIDATURA;ID_PAIS;PAIS;ID_DEPARTAMENTO;DEPARTAMENTO;CIRCUNSCRIPCION_ESPECIAL;ID_PROVINCIA;PROVINCIA;SECCION;MUNICIPIO;ID_LOCALIDAD;LOCALIDAD;ID_RECINTO;RECINTO;NUMERO_MESA;INSCRITOS_HABILITADOS;CREEMOS;ADN;MAS_IPSP;FPV;PAN_BOL;LIBRE_21;CC;JUNTOS;APG;CPEM_B;CIDOB;BIA_YUQUI;CONAMAQ;OICH;ORCAWETA;YAMINAWA;VOTO_VALIDO;VOTO_BLANCO;VOTO_NULO;VOTO_EMITIDO;VOTO_VALIDO_SISTEMA;VOTO_EMITIDO_SISTEMA
61560;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;6;Tarija;4;3;Gran Chaco                              ;3;Villa Montes                            ;3509;Samayguate                              ;25528;U.E. Samaiguate;1;54;3;0;4;0;0;0;4;0;8;0;0;0;0;0;10;0;29;12;3;44;29;44
61561;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;6;Tarija;4;3;Gran Chaco                              ;3;Villa Montes                            ;3510;Algarrobal                              ;2;U.E. Algarrobal;1;178;0;0;21;0;46;0;2;0;12;0;0;0;0;0;31;0;112;45;3;160;112;160
61562;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;6;Tarija;4;3;Gran Chaco                              ;3;Villa Montes                            ;3511;La Central                              ;2;U.E. Aguaragüe;1;220;11;0;13;0;1;0;7;0;10;0;0;0;0;0;3;0;45;23;5;73;45;73
61563;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;6;Tarija;4;3;Gran Chaco                              ;3;Villa Montes                            ;3511;La Central                              ;2;U.E. Aguaragüe;2;44;8;0;4;0;0;0;0;0;2;0;0;0;0;0;0;0;14;7;0;21;14;21
61820;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;6;Tarija;4;6;O' Connor;1;Entre Ríos;2043;Tarupayo                                ;11;U.E. Tarupayo;1;201;68;0;56;0;0;0;9;0;0;0;0;0;0;0;0;0;133;36;3;172;133;172
61824;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;6;Tarija;4;6;O' Connor;1;Entre Ríos;2046;Potrerillos                             ;14;U.E. Potrerillos (O Connor);1;220;21;0;51;0;1;0;12;0;0;0;0;0;0;0;0;0;85;28;6;119;85;119
61825;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;6;Tarija;4;6;O' Connor;1;Entre Ríos;2046;Potrerillos                             ;14;U.E. Potrerillos (O Connor);2;95;13;0;25;0;0;0;5;0;0;0;0;0;0;0;0;0;43;1;0;44;43;44
61826;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;6;Tarija;4;6;O' Connor;1;Entre Ríos;2047;Timboy                                  ;15;U.E. Timboy;1;220;43;0;36;0;2;0;18;0;5;0;0;0;0;0;0;0;104;21;7;132;104;132
61827;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;6;Tarija;4;6;O' Connor;1;Entre Ríos;2047;Timboy                                  ;15;U.E. Timboy;2;220;29;0;39;0;1;0;17;0;1;0;0;0;0;0;0;0;87;11;2;100;87;100
61828;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;6;Tarija;4;6;O' Connor;1;Entre Ríos;2047;Timboy                                  ;15;U.E. Timboy;3;55;4;0;4;0;0;0;6;0;0;0;0;0;0;0;0;0;14;5;0;19;14;19
61829;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;6;Tarija;4;6;O' Connor;1;Entre Ríos;2048;Ñaurenda                                ;16;U.E. Ñaurenda;1;220;29;0;69;0;0;0;62;0;0;0;0;0;0;0;0;0;160;21;11;192;160;192
61830;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;6;Tarija;4;6;O' Connor;1;Entre Ríos;2048;Ñaurenda                                ;16;U.E. Ñaurenda;2;132;23;0;37;0;0;0;27;0;0;0;0;0;0;0;0;0;87;19;11;117;87;117
61831;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;6;Tarija;4;6;O' Connor;1;Entre Ríos;2050;Palos Blancos                           ;17;U.E. 12 de Abril;1;220;11;0;18;0;1;0;14;0;0;0;0;0;0;0;2;0;46;14;6;66;46;66
61832;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;6;Tarija;4;6;O' Connor;1;Entre Ríos;2050;Palos Blancos                           ;17;U.E. 12 de Abril;2;220;12;0;36;0;0;0;13;0;7;0;0;0;0;0;1;0;69;21;2;92;69;92
61833;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;6;Tarija;4;6;O' Connor;1;Entre Ríos;2050;Palos Blancos                           ;17;U.E. 12 de Abril;3;41;4;0;8;0;1;0;2;0;1;0;0;0;0;0;0;0;16;2;0;18;16;18
61834;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;6;Tarija;4;6;O' Connor;1;Entre Ríos;2051;Zapaterambia                            ;18;U.E. Puesto Margarita;1;177;50;0;35;0;1;0;14;0;8;0;0;0;0;0;1;0;109;28;15;152;109;152
61835;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;6;Tarija;4;6;O' Connor;1;Entre Ríos;2052;Lagunitas                               ;19;U.E. Lagunitas;1;119;15;0;52;1;0;0;5;0;0;0;0;0;0;0;0;0;73;8;6;87;73;87
61847;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;6;Tarija;4;6;O' Connor;1;Entre Ríos;3051;Tentaguazu                              ;2;Centro P.A.N Tentaguazu;1;166;47;0;60;0;0;0;18;0;2;0;0;0;0;0;0;0;127;14;4;145;127;145
61848;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;6;Tarija;4;6;O' Connor;1;Entre Ríos;3052;Yuati                                   ;2;U.E. Mistolar;1;220;46;0;44;1;1;0;17;0;16;0;0;0;0;0;0;0;125;58;7;190;125;190
61849;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;6;Tarija;4;6;O' Connor;1;Entre Ríos;3052;Yuati                                   ;2;U.E. Mistolar;2;66;13;0;12;0;1;0;7;0;11;0;0;0;0;0;0;0;44;12;2;58;44;58
61852;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;6;Tarija;4;6;O' Connor;1;Entre Ríos;3515;Tentapiao                               ;2;U.E. Tentapiao;1;137;54;0;19;0;1;0;16;0;1;0;0;0;0;0;0;0;91;13;6;110;91;110
61856;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;6;Tarija;4;6;O' Connor;1;Entre Ríos;4116;Alto Ipaguazu;25527;U.E. Alto Ipaguazu;1;41;10;0;8;0;0;0;13;0;0;0;0;0;0;0;0;0;31;8;0;39;31;39
76293;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;2;Warnes                                  ;1;Warnes;3539;Alba Tapera                             ;1;Esc. Unid. Edu. 21 De Octubre;1;220;13;0;137;2;0;0;12;0;1;0;0;0;0;2;0;0;167;30;7;204;167;204
76294;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;2;Warnes                                  ;1;Warnes;3539;Alba Tapera                             ;1;Esc. Unid. Edu. 21 De Octubre;2;105;4;0;55;2;0;0;11;0;1;0;0;0;0;0;0;0;73;24;1;98;73;98
76295;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;2;Warnes                                  ;1;Warnes;3540;Futuro                                  ;1;Esc. Unid. Edu. Seccional El Futuro;1;92;10;0;29;0;0;0;21;0;1;0;0;0;0;0;0;0;61;17;2;80;61;80
76434;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;1;San Ignacio;2287;El Carmen de Ruíz                       ;24005;Esc. El Carmen De Ruiz;1;220;52;0;9;0;0;0;7;0;4;0;0;0;0;11;0;0;83;60;2;145;83;145
76435;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;1;San Ignacio;2287;El Carmen de Ruíz                       ;24005;Esc. El Carmen De Ruiz;2;220;31;0;4;0;0;0;15;0;1;0;0;0;0;2;0;0;53;44;3;100;53;100
76436;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;1;San Ignacio;2287;El Carmen de Ruíz                       ;24005;Esc. El Carmen De Ruiz;3;94;13;0;5;0;0;0;6;0;0;0;0;0;0;4;0;0;28;19;2;49;28;49
76437;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;1;San Ignacio;2288;Florida                                 ;4006;Esc. Alberto Natusch Busch;1;140;12;0;3;0;0;0;6;0;0;0;0;0;0;0;0;0;21;22;2;45;21;45
76438;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;1;San Ignacio;2289;Piso Firme                              ;4007;Esc. Central Piso Firme;1;189;41;0;4;0;0;0;12;0;0;0;0;0;0;0;0;0;57;77;13;147;57;147
76439;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;1;San Ignacio;2290;Espíritu                                ;4003;Esc. Nucleo Central Espiritu;1;220;24;0;6;0;0;0;5;0;0;0;0;0;0;0;0;0;35;38;6;79;35;79
76440;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;1;San Ignacio;2290;Espíritu                                ;4003;Esc. Nucleo Central Espiritu;2;118;24;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;30;28;1;59;30;59
76445;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;1;San Ignacio;2293;San Vicente                             ;4009;Esc. San Vicente;1;220;21;0;10;1;0;0;4;0;0;0;0;0;0;0;0;0;36;42;4;82;36;82
76446;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;1;San Ignacio;2293;San Vicente                             ;4009;Esc. San Vicente;2;113;18;0;10;0;0;0;4;0;0;0;0;0;0;0;0;0;32;28;10;70;32;70
76447;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;1;San Ignacio;2294;Porvenir                                ;4010;Esc. Central El Porvenir;1;180;36;0;8;0;0;0;10;0;2;0;0;0;0;2;0;0;58;49;24;131;58;131
76448;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;1;San Ignacio;2295;Santa Ana (Velasco)                     ;4011;U.E. 25 de Mayo;1;220;1;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;5;5;1;11;5;11
76449;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;1;San Ignacio;2295;Santa Ana (Velasco)                     ;4011;U.E. 25 de Mayo;2;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
76450;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;1;San Ignacio;2295;Santa Ana (Velasco)                     ;4011;U.E. 25 de Mayo;3;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
76466;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;1;San Ignacio;3364;Buena Hora                              ;24022;U.E. Profesor Rubén Coímbra Callau;1;68;17;0;1;0;0;0;6;0;2;0;0;0;0;5;0;0;31;13;4;48;31;48
76467;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;1;San Ignacio;3541;La Estrella                             ;1;Esc. U.E. La Estrella;1;220;2;0;3;0;0;0;4;0;0;0;0;0;0;2;0;0;11;5;1;17;11;17
76468;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;1;San Ignacio;3541;La Estrella                             ;1;Esc. U.E. La Estrella;2;220;1;0;1;0;0;0;4;0;0;0;0;0;0;6;0;0;12;12;0;24;12;24
76469;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;1;San Ignacio;3541;La Estrella                             ;1;Esc. U.E. La Estrella;3;203;2;0;7;0;0;0;6;0;0;0;0;0;0;0;0;0;15;13;7;35;15;35
76470;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;1;San Ignacio;3542;San Josema                              ;1;Esc. San Josema;1;133;7;0;1;0;0;0;5;0;4;0;0;0;0;78;0;0;95;26;3;124;95;124
76471;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;1;San Ignacio;3543;Recreo                                  ;1;U.E. Virgen de los Pobres;1;200;17;0;16;0;0;0;11;0;3;0;0;0;0;0;0;0;47;51;3;101;47;101
76472;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;1;San Ignacio;3544;Pailita                                 ;1;Esc. Pailita;1;92;13;0;3;0;0;0;5;0;0;0;0;0;0;0;0;0;21;36;0;57;21;57
76473;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;1;San Ignacio;3545;San Nicolas del Cerrito                 ;1;Esc. U.E. Simon Bolivar;1;184;11;0;24;0;0;0;12;0;3;0;0;0;0;5;0;0;55;16;9;80;55;80
76474;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;1;San Ignacio;3546;San Juan de Macoño                      ;1;U.E. Joaquín Macoño Roca;1;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
76489;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;1;San Ignacio;3979;San Javierito;1;U.E. San Javierito;1;220;42;0;40;1;0;0;11;0;4;0;0;0;0;13;0;0;111;90;18;219;111;219
76490;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;1;San Ignacio;3979;San Javierito;1;U.E. San Javierito;2;220;42;0;43;2;0;0;20;0;0;0;0;0;0;0;0;0;107;81;22;210;107;210
76491;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;1;San Ignacio;3979;San Javierito;1;U.E. San Javierito;3;22;11;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;13;6;1;20;13;20
76492;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;1;San Ignacio;3980;15 de Agosto;1;U.E. 15 de Agosto;1;150;32;0;6;0;0;0;17;0;1;0;0;0;0;46;0;0;102;33;5;140;102;140
76493;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;1;San Ignacio;3981;San Rafaelito de Suponema;1;U.E. San Rafaelito de Suponema;1;171;56;0;3;0;0;0;43;0;0;0;0;0;0;0;0;0;102;53;8;163;102;163
76494;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;1;San Ignacio;3982;Santa Anita de la Frontera;1;U.E. Santa Anita de La Frontera;1;103;34;0;28;0;0;0;4;0;0;0;0;0;0;0;0;0;66;25;2;93;66;93
76495;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;1;San Ignacio;3983;San Lorecinto de la Frontera;1;U.E. San Lorencito de La Frontera;1;184;53;0;11;0;0;0;19;0;6;0;0;0;0;11;0;0;100;36;28;164;100;164
76496;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;1;San Ignacio;3984;San Bartolo de la Frontera;1;U.E. San Bartolo de La Frontera;1;145;18;0;30;0;0;0;6;0;0;0;0;0;0;0;0;0;54;62;9;125;54;125
76525;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;2;San Miguel;2299;San Juan del Lomerío                    ;24016;Esc. Monseñor Bonifacio;1;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
76526;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;2;San Miguel;2299;San Juan del Lomerío                    ;24016;Esc. Monseñor Bonifacio;2;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
76527;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;2;San Miguel;2299;San Juan del Lomerío                    ;24016;Esc. Monseñor Bonifacio;3;145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
76528;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;2;San Miguel;3547;Cruz del Tocoigo                        ;1;U.E. El Tacoigo;1;178;7;0;14;0;0;0;1;0;0;0;0;0;0;56;0;0;78;16;3;97;78;97
76529;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;2;San Miguel;3548;Pasiviqui                               ;1;Esc. Pasiviqui;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
76530;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;2;San Miguel;3549;San Luisito de Lima                     ;1;Esc. U.E. San Luisito de Lima;1;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
76531;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;2;San Miguel;3550;San Pedro del Cerrito                   ;1;Esc. U.E. San Pedro del Cerrito;1;70;4;0;22;0;0;0;9;0;0;0;0;0;0;0;0;0;35;7;2;44;35;44
76547;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;3;San Rafael;2302;Villa Fátima                            ;6319;Esc. Villa Fatima;1;71;9;0;12;0;0;0;6;0;0;0;0;0;0;0;0;0;27;0;0;27;27;27
76548;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;3;San Rafael;2303;El Tuná                                 ;6320;Esc. El Tuna;1;204;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;5;4;5
76549;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;3;San Rafael;3551;Miraflores II                           ;1;Esc. Miraflores II;1;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
76550;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;3;San Rafael;3551;Miraflores II                           ;1;Esc. Miraflores II;2;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
76551;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;3;Velasco                                 ;3;San Rafael;3551;Miraflores II                           ;1;Esc. Miraflores II;3;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
76806;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;4;Ichilo                                  ;3;Yapacaní                                ;3553;El Pallar                               ;1;Esc. El Pallar;1;220;6;0;129;0;0;0;19;0;0;0;0;0;0;3;0;0;157;23;9;189;157;189
76807;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;4;Ichilo                                  ;3;Yapacaní                                ;3553;El Pallar                               ;1;Esc. El Pallar;2;43;0;0;23;0;0;0;2;0;0;0;0;0;0;1;0;0;26;6;5;37;26;37
76808;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;4;Ichilo                                  ;3;Yapacaní                                ;3699;Corte Hondo;1;Escuela Corte Hondo;1;86;3;0;41;0;0;0;21;0;0;0;0;0;0;1;0;0;66;15;4;85;66;85
76888;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;5;Chiquitos                               ;1;San José                                ;2326;Quimome                                 ;13004;Esc. Municipal;1;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
76889;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;5;Chiquitos                               ;1;San José                                ;2326;Quimome                                 ;13004;Esc. Municipal;2;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
76895;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;5;Chiquitos                               ;1;San José                                ;3554;Nuevo Horizonte                         ;1;Esc. Nuevo Horizonte;1;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
76896;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;5;Chiquitos                               ;1;San José                                ;3555;Santa Teresita                          ;1;Esc. Santa Teresita;1;14;1;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;13;1;0;14;13;14
76946;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;5;Chiquitos                               ;2;Pailón;2330;Cañada Larga                            ;3008;Esc. Seccional Cañada Larga;1;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;15;67;0;67
76947;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;5;Chiquitos                               ;2;Pailón;2330;Cañada Larga                            ;3008;Esc. Seccional Cañada Larga;2;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
76948;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;5;Chiquitos                               ;2;Pailón;2330;Cañada Larga                            ;3008;Esc. Seccional Cañada Larga;3;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
76949;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;5;Chiquitos                               ;2;Pailón;2331;Tres Cruces                             ;13010;U.E. Osvaldo Irigoyen;1;220;48;0;87;0;0;0;0;0;0;0;0;0;0;0;0;0;135;0;0;135;135;135
76950;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;5;Chiquitos                               ;2;Pailón;2331;Tres Cruces                             ;13010;U.E. Osvaldo Irigoyen;2;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
76951;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;5;Chiquitos                               ;2;Pailón;2331;Tres Cruces                             ;13010;U.E. Osvaldo Irigoyen;3;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
76952;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;5;Chiquitos                               ;2;Pailón;2331;Tres Cruces                             ;13010;U.E. Osvaldo Irigoyen;4;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
76953;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;5;Chiquitos                               ;2;Pailón;2331;Tres Cruces                             ;13010;U.E. Osvaldo Irigoyen;5;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
76954;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;5;Chiquitos                               ;2;Pailón;2331;Tres Cruces                             ;13010;U.E. Osvaldo Irigoyen;6;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
76955;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;5;Chiquitos                               ;2;Pailón;2331;Tres Cruces                             ;13010;U.E. Osvaldo Irigoyen;7;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
76956;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;5;Chiquitos                               ;2;Pailón;2331;Tres Cruces                             ;13010;U.E. Osvaldo Irigoyen;8;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
76957;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;5;Chiquitos                               ;2;Pailón;2332;Pozo del Tigre                          ;13009;Esc. Emilio Suncer Salinas;1;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
76958;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;5;Chiquitos                               ;2;Pailón;2332;Pozo del Tigre                          ;13009;Esc. Emilio Suncer Salinas;2;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
76959;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;5;Chiquitos                               ;2;Pailón;2332;Pozo del Tigre                          ;13009;Esc. Emilio Suncer Salinas;3;168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
76960;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;5;Chiquitos                               ;2;Pailón;2333;Cerro de Concepción/El Tinto(Cap.)      ;13007;U.E. Silverio Leaños Roca;1;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
76961;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;7;Santa Cruz;5;5;Chiquitos                               ;2;Pailón;2333;Cerro de Concepción/El Tinto(Cap.)      ;13007;U.E. Silverio Leaños Roca;2;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
